Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
2025-01-01 12:00:00,0.32484865856975587,-0.30546351252908227,-0.5133445309255757,-0.23164421672590835,-0.0093956675008593,0.048019295854941996,-0.2406372074238005,0.10608027921934092,-0.9569290059312421,Boost All,3
2025-01-01 13:00:00,-0.346238826812476,-0.8382524351745682,-1.9682477725371383,-0.288562768454373,-0.8247746444742493,-0.6163906411931481,-1.0171521980915619,0.10608027921934092,-0.8627238824367597,Eco Mode,4
2025-01-01 14:00:00,-0.4313634807006369,-0.46126603380493464,-0.9359899117832212,-0.4233961660347628,-0.6366102651726976,-0.654688455571713,0.09178070821463,0.5188375836790254,-0.6330988939189582,Eco Mode,4
2025-01-01 15:00:00,-2.7700303978174605,-2.6383668033490157,-2.125390755511034,-0.9893839699535585,-2.3300896788866616,-2.3033855309540914,-0.30954161839577565,-1.5449489386193953,0.32072798146267845,Eco Mode,4
2025-01-01 16:00:00,-0.8389258542997885,-0.20308269976687146,-0.24970479011325317,0.05502247210789406,-0.32300296633677883,-0.39814393040194374,0.19076013404447964,-0.7194343297000269,-1.2748712977251209,Eco Mode,4
2025-01-01 17:00:00,-1.4081275876392885,-1.5614782949062873,0.3032913696823425,0.06594976717945848,-1.2011034030773526,-1.2747942608484018,0.2822769152235794,-1.5449489386193953,-1.2572078370699056,Reduce AHU,1
2025-01-01 18:00:00,-0.6492405356971237,-0.8586751882621025,0.8184650261876867,-0.203978944954582,-0.8874961042414332,-0.8299176253792491,-0.3252861764027884,0.10608027921934092,-1.0040315676784834,Increase Chiller,0
2025-01-01 19:00:00,0.7715442085909436,1.6513976725025628,0.8491495065763593,0.6280920580301763,1.1195906083084495,1.2028447625719265,-0.2001336341808114,0.10608027921934092,-0.3092687819066741,Reduce AHU,1
2025-01-01 20:00:00,-0.005808601673990006,-0.693922100393334,-0.586517174856394,-0.975985268716154,-0.1348385870352271,0.10027875281206083,-1.2815083709659452,-0.30667702524034296,0.29717670058905776,Reduce AHU,1
2025-01-01 21:00:00,0.6904632715312775,-0.2312291450595019,0.9262845163516725,-0.9282926865913274,0.1160472520335085,0.19045029137031907,-0.2730997345191244,-1.1321916341597114,0.2147472175313854,Boost All,3
2025-01-01 22:00:00,-0.9917054322233396,-0.44426141087390875,0.7441961554883176,-0.9445147520230409,-1.2011034030773526,-0.9243287427369911,-1.448523179258394,-1.1321916341597114,0.24418631862341136,Boost All,3
2025-01-01 23:00:00,-0.6249785571643491,-0.10872477437408026,0.10607100632983565,-2.090333946768031,-1.3892677823789037,-0.9855926367564898,-2.098203353988878,-1.1321916341597114,2.175391350260305,Maintain,2
2025-01-02 00:00:00,-0.6115434965303487,-0.8167582781126886,-0.13580283103579754,-1.3805166521912355,-1.3892677823789037,-1.0897922163845135,-1.4412047179094767,-1.5449489386193953,0.9801638459240569,Maintain,2
2025-01-02 01:00:00,1.1435772141236038,0.9096154447137497,0.8380232373919112,1.1153968099385052,1.6213622864459207,1.4324916330753652,1.164191717942787,2.5826241059774455,0.5150260486700489,Reduce AHU,1
2025-01-02 02:00:00,-1.3499589447280398,-1.428106179768437,-2.352728241091783,0.4151609637004553,-0.8247746444742493,-1.0390238238923857,1.0701592799271058,0.10608027921934092,-0.6684258152293892,Boost All,3
2025-01-02 03:00:00,-0.9232558768512217,-1.109013936733561,-0.2284539949604411,-0.147140823449556,-1.1383819433101687,-1.0983910454808565,-0.19134374889386116,-0.7194343297000269,-1.0982366911729662,Increase Chiller,0
2025-01-02 04:00:00,1.797438937022957,1.5916225319899469,0.804288660164279,1.1053746212960884,1.9349695852818403,1.7747858266701788,0.9586452459215895,0.9315948881387093,0.49736258801483324,Boost All,3
2025-01-02 05:00:00,-0.7747102489232434,-0.3990697218915081,-1.0234720582993784,0.3701649724129479,-0.19756004680241102,-0.3598710222717186,0.7254221232598677,-1.1321916341597114,-0.7390796578502511,Reduce AHU,1
2025-01-02 06:00:00,-0.3084138536054045,-0.4764253828873953,-1.211082580082217,1.2683872781927743,-0.19756004680241102,-0.30837790499005036,0.6535751582180679,-0.30667702524034296,0.774090138279876,Reduce AHU,1
2025-01-02 07:00:00,0.3684797620517784,0.09197163760487638,0.24180602521244057,0.3984449473193804,0.1160472520335085,-0.008821133369229708,0.6797773545288653,0.10608027921934092,-0.6919770961030098,Reduce AHU,1
2025-01-02 08:00:00,-0.5261121833516422,0.20904349985507956,-0.23805580993712902,-0.04494578905324013,-0.5738888054055137,-0.5783156276571549,-0.03465364779996912,0.5188375836790254,-1.2748712977251209,Boost All,3
2025-01-02 09:00:00,1.6952273025789453,1.4840298083710985,0.20733395462551757,-1.0830610402980443,1.5586408266787368,1.7747858266701788,-1.0589672097095864,2.1698668015177622,0.4796991273596179,Boost All,3
2025-01-02 10:00:00,-0.7226526092743522,-0.5553881370040433,-0.4883307789376263,0.8985166336215548,-0.32300296633677883,-0.4244328989664289,0.48795739774042135,0.10608027921934092,0.14998119512892866,Boost All,3
2025-01-02 11:00:00,-1.7258585105311615,-0.8814155203117141,0.03093138650006192,0.6624027647268897,-1.5147107019132715,-1.6674968421807401,0.699615965006844,-0.30667702524034296,-0.2503905797226226,Maintain,2
2025-01-02 12:00:00,0.5709776283633677,-0.08587394081420806,0.5465828748822973,-0.05908280696433554,0.8059833094725307,0.7081855673324906,0.46940228420632746,0.10608027921934092,-1.2513200168515004,Increase Chiller,0
2025-01-02 13:00:00,1.1160638147517346,0.9566749589573779,0.0077955580269138324,1.0673758082955345,1.0568691485412662,0.9896574629167162,0.2656345332555986,0.5188375836790254,0.4325965656123765,Reduce AHU,1
2025-01-02 14:00:00,-1.4779572598185557,-1.1408485417333885,-1.9614199107252026,1.2174450367505965,-0.8247746444742493,-1.1852578095202715,1.6281793371508377,-0.30667702524034296,0.6857728350037987,Boost All,3
2025-01-02 15:00:00,-1.4495390714393983,-1.3034072439277993,0.4351638426595278,1.12904810017922,-1.4519892421460876,-1.6517192374105933,0.754459729983058,-0.7194343297000269,0.5385773295436695,Increase Chiller,0
2025-01-02 16:00:00,-1.1839540315331525,-0.2080990924145872,0.6098340059802019,0.3580278943926021,-1.5147107019132715,-1.5988129863846587,0.4486811453297541,-1.1321916341597114,-0.7626309387238718,Boost All,3
2025-01-02 17:00:00,1.6933897638408517,1.3527835247278976,0.9695393164347248,0.009014732369556147,1.495919366911553,1.6080665133076752,-0.514546872795339,2.5826241059774455,-1.3514129605643883,Increase Chiller,0
2025-01-02 18:00:00,-1.2285479415461593,-0.7981233340582519,-0.4167228714978161,1.5602324121163602,-0.3857244261039627,-0.7886972033028185,2.001761651281851,0.10608027921934092,1.2627792164075047,Eco Mode,4
2025-01-02 19:00:00,1.4168174221218062,1.0626692461405574,1.6013886226797682,0.64260527491804,1.9349695852818403,1.7747858266701788,1.0785975516562645,2.1698668015177622,-0.2798296808146483,Maintain,2
2025-01-02 20:00:00,1.5820852355787007,1.1597267053895417,0.1626030531090401,0.07732137008861295,1.1195906083084495,1.128284726453352,0.036439464346201295,-0.30667702524034296,-1.233656556196285,Reduce AHU,1
2025-01-02 21:00:00,-1.119778153585804,-1.7978188538952853,-1.1306711078659475,1.4925462158459588,-0.6366102651726976,-0.8704962860075012,1.0166098181651457,-1.1321916341597114,1.1509106322578064,Eco Mode,4
2025-01-02 22:00:00,-0.3145765729056447,0.25339910323655584,0.6424928594528825,0.004724792441813003,-0.32300296633677883,-0.3647341000809887,0.0812767724943646,0.5188375836790254,-1.3573007807827933,Boost All,3
2025-01-02 23:00:00,-0.22391161864890036,0.6954004535263223,-0.5633958192675307,0.4313868518514361,-0.19756004680241102,-0.4229473887804177,1.0637396305518756,-0.7194343297000269,-0.6389867141373634,Eco Mode,4
2025-01-03 00:00:00,-0.7423670477995766,-1.3192892865074928,-0.6677962906528457,-0.3226894725085763,-0.5111673456383298,-0.5392236017248077,-0.03542099043886983,-0.30667702524034296,-0.803845680252708,Maintain,2
2025-01-03 01:00:00,0.7830021371502796,0.43079615760886514,-0.9885457828509487,0.7513929479157258,1.0568691485412662,0.7816713398021722,1.3777242104423222,0.5188375836790254,-0.09730725404408817,Boost All,3
2025-01-03 02:00:00,0.3449796460708311,0.6141269337694087,1.0530020558913455,-1.6250490783332925,-0.19756004680241102,-0.03947907987063685,-0.6786328020263264,0.10608027921934092,1.3923112612124182,Reduce AHU,1
2025-01-03 03:00:00,0.24786775580289777,0.043514007138793144,1.0852291038961954,-0.6261603541929525,0.42965455086942733,0.6638868104423846,-1.0122555188691078,1.3443521925983932,-0.29160532125145866,Eco Mode,4
2025-01-03 04:00:00,-0.9836613296106831,-1.4276003097684227,-0.08433860998187646,-0.22309074848959617,-0.9502175640086171,-1.0586689508194405,0.5578367537173927,-1.1321916341597114,-0.9745924665864577,Increase Chiller,0
2025-01-03 05:00:00,-0.5776693927486839,-1.5020241429157972,-0.4235235056614411,-0.038919616289448906,-0.2602815065695949,-0.36706842319952504,0.6329012094609906,0.9315948881387093,-1.2807591179435263,Maintain,2
2025-01-03 06:00:00,-1.5447892717490423,-1.945998249242015,-2.064489107643982,0.8936369449149086,-1.7028750812148232,-1.7911851803032632,0.21486802306728545,-1.1321916341597114,0.13820555469211832,Increase Chiller,0
2025-01-03 07:00:00,-0.3465483322111269,-0.4872468394756693,-1.016574508436169,-0.8667440731700399,-0.1348385870352271,-0.11712835684792933,-0.2290396279914013,0.10608027921934092,0.11465427381849765,Increase Chiller,0
2025-01-03 08:00:00,-0.7354620536986429,-0.34135458295218896,-0.6119420020926317,-0.8924005181117307,-0.7620531847070654,-0.463610722416127,-1.5623289596027117,-1.5449489386193953,0.15586901534733372,Increase Chiller,0
2025-01-03 09:00:00,-0.7213976340674249,-0.8586348323622254,-0.16683595707320714,0.6560280783560383,-0.19756004680241102,-0.28885915630997544,0.4043687072536991,0.10608027921934092,-0.2621662201594328,Reduce AHU,1
2025-01-03 10:00:00,-1.7026999710635835,-1.7526618252571398,-1.0885916246077751,-0.3003744419943978,-1.0756604835429848,-1.170454737641462,0.35791476392569116,-1.1321916341597114,-0.8450604217815441,Increase Chiller,0
2025-01-03 11:00:00,0.7686407268766436,0.5323538233852951,1.410010623992647,0.9893613139913933,0.42965455086942733,0.2915796493790264,0.8076500355612677,1.3443521925983932,0.3030645208074628,Increase Chiller,0
2025-01-03 12:00:00,0.19921962548460745,1.2007316231069427,1.7753461945731737,0.3591994485978071,0.1160472520335085,0.11702165703821998,0.0006443299705318492,-0.7194343297000269,-0.7626309387238718,Eco Mode,4
2025-01-03 13:00:00,0.536422141149395,0.7148992491562285,0.8124757238585132,-0.5053602538534672,0.8687047692397146,1.0365322417440122,-0.8830521382538618,0.5188375836790254,-0.4976790288956394,Maintain,2
2025-01-03 14:00:00,-0.24221347804079524,1.2515888755116933,0.9951653873788733,-0.4258280496880456,-0.1348385870352271,-0.20260731622491565,0.3029195245792457,0.5188375836790254,-0.6330988939189582,Maintain,2
2025-01-03 15:00:00,-1.0687236923437002,-0.4415798495955294,1.2266416021790263,-0.6286848727224708,-1.7028750812148232,-1.4629691729909928,-1.1614264218011872,-1.1321916341597114,-0.29160532125145866,Maintain,2
2025-01-03 16:00:00,-0.4005752184386434,-0.4592416944363065,0.40485413760313094,0.5955041157661854,-0.32300296633677883,-0.54663853161327,1.0147882980479626,0.5188375836790254,-0.36225916387232066,Increase Chiller,0
2025-01-03 17:00:00,-0.694998114855468,-0.5037542864989853,0.2705532046841736,0.43200456793188835,-0.6366102651726976,-0.7120137369239342,0.47588134311746655,-0.30667702524034296,-0.6389867141373634,Maintain,2
2025-01-03 18:00:00,1.4563100668626054,1.1744660593305043,0.8529562751097319,-1.5397416065116414,0.8059833094725307,1.0409945205084512,-1.1910545474167975,-0.30667702524034296,1.2451157557522892,Maintain,2
2025-01-03 19:00:00,-0.29391913257327734,0.4105333193885335,0.7116445441680875,-2.090333946768031,-0.2602815065695949,0.1635518663176999,-2.062560929962715,0.5188375836790254,2.175391350260305,Boost All,3
2025-01-03 20:00:00,0.47192488199831467,0.8136086365117149,0.43434457970255175,0.08835275355390264,0.6805403899381629,0.744904592630185,-0.3219240055645801,0.5188375836790254,-1.2159930955410694,Reduce AHU,1
2025-01-03 21:00:00,-0.423466219941618,0.00937779993613565,-0.3496982304648345,-0.7315322331467043,-0.3857244261039627,-0.21102870130160872,-0.9979262390082699,0.5188375836790254,-0.11497071469930382,Boost All,3
2025-01-03 22:00:00,-0.0751336597538273,-0.47981611556670806,-0.5512695303971037,0.26652448600369205,0.0533257922663246,-0.04799817981057892,0.6092286052633222,-1.1321916341597114,-0.915714264402406,Reduce AHU,1
2025-01-03 23:00:00,1.3953183374743572,0.960846935768022,0.2570683113278789,-0.04637660691554494,1.495919366911553,1.5291972145723363,-0.17175088029659974,2.1698668015177622,-1.268983477506716,Eco Mode,4
2025-01-04 00:00:00,1.797438937022957,2.0552322971136867,-0.0668179449820292,0.48041918202102246,1.8722481255146564,1.7458041987578587,0.818272040866646,0.9315948881387093,-0.556557231079691,Eco Mode,4
2025-01-04 01:00:00,-0.6733382932878349,-1.0970779100479808,-1.111128183645112,2.2749354026468236,-0.5111673456383298,-0.9289571522667911,1.914747012416539,-0.30667702524034296,2.469782361180563,Boost All,3
2025-01-04 02:00:00,-0.49341137020157383,0.3395571644171132,1.1323309354864548,-0.989920607262399,-1.012939023775801,-0.9478855196979326,-0.4270498304464208,-0.30667702524034296,0.32072798146267845,Reduce AHU,1
2025-01-04 03:00:00,1.6211396627075096,1.2486934879991602,0.001894594148139968,-0.16241547941808984,1.433197907144369,1.5861255522228013,-0.4848670608841184,0.10608027921934092,-1.0746854102993455,Reduce AHU,1
2025-01-04 04:00:00,0.616011478503981,0.9641581180141214,0.28320943774752394,0.026909773486201362,0.8687047692397146,0.9018844186016022,0.03905810768094905,-0.30667702524034296,-1.3219738594723622,Increase Chiller,0
2025-01-04 05:00:00,0.528108158927747,1.0990641323495451,1.2010398823941368,1.2258082510800719,0.9941476887740824,0.7962775988196426,0.9810589299802128,1.7571094970580776,0.703436295659014,Reduce AHU,1
2025-01-04 06:00:00,-1.662982846272853,-0.6528035484441859,-0.6437938521598361,-0.4345719387261313,-2.14192529958511,-1.9462712844107937,-1.1272445520005951,-1.9577062430790795,-0.6154354332637427,Boost All,3
2025-01-04 07:00:00,-0.13943748263780972,0.2654366874589254,-0.5731589994708056,-0.5705394511146534,-0.32300296633677883,-0.25461975315699426,-0.25281364083335744,-0.30667702524034296,-0.38581044474594134,Eco Mode,4
2025-01-04 08:00:00,-0.5281768459794561,-0.21730704070002213,-1.1222782848962447,0.4846132289789887,-0.8247746444742493,-0.7901079702303079,-0.1372284674640786,-1.1321916341597114,-0.5506694108612858,Maintain,2
2025-01-04 09:00:00,-0.6859222351432882,-1.0432621298204425,-1.5353339331922553,0.7175652266958612,-0.8874961042414332,-0.9826359149429973,0.2812619903510166,0.10608027921934092,-0.15618545622813987,Boost All,3
2025-01-04 10:00:00,-0.7141787985752726,-0.11374160836764906,0.1615272871142848,0.8810419900185673,-0.6993317249398815,-0.9648256199372384,1.135800171561886,-0.30667702524034296,0.12054209403690269,Increase Chiller,0
2025-01-04 11:00:00,-1.7622362753152194,-1.9854335827503562,-0.6709364324637314,0.6484694884502273,-1.828318000749191,-2.033037687394704,0.8629903135421098,-1.1321916341597114,-0.27394186059624315,Maintain,2
2025-01-04 12:00:00,0.25370195097055065,0.14020577690655017,0.929941394664461,-1.1904091514562665,0.1787687118006924,0.42251365965703724,-1.3198027457154664,0.5188375836790254,0.6563337339117727,Eco Mode,4
2025-01-04 13:00:00,-1.3655095850059114,-0.8624790919558544,-0.366163363727773,1.6609201683402495,-1.012939023775801,-1.2408543418919555,1.0651347683633319,-0.30667702524034296,1.4335260027412544,Maintain,2
2025-01-04 14:00:00,1.4392504994067166,0.549330436175168,0.10374827211989851,-0.866276872889054,1.3077549876100012,1.383293191234893,-0.17275670709023577,1.3443521925983932,0.11465427381849765,Eco Mode,4
2025-01-04 15:00:00,0.1896201825950459,0.9559368464633612,0.6263142212958445,-0.005470441608437342,-0.32300296633677883,-0.26803005030838045,-0.22922975444206772,-0.7194343297000269,-1.339637320127578,Increase Chiller,0
2025-01-04 16:00:00,-1.004843446348409,-1.2606728690995155,-2.642558390334466,0.8399842774169525,-0.8247746444742493,-1.0885069989587433,1.1789869931741885,-1.1321916341597114,0.04988825141604092,Eco Mode,4
2025-01-04 17:00:00,-0.19278106455658187,0.06707612124867483,-0.18138695720209053,0.5536521763000283,-0.2602815065695949,-0.43024251421659476,0.9496354676902021,-1.1321916341597114,-0.43291300649318254,Reduce AHU,1
2025-01-04 18:00:00,-0.5178743607221579,-0.5647207961355555,-1.0047589489278321,0.12766117257956489,-0.32300296633677883,-0.26146200026492433,-0.30267103509916754,0.5188375836790254,-1.1512270731386125,Increase Chiller,0
2025-01-04 19:00:00,-0.5937412389606536,-0.6158511534528459,0.25835576762491985,-0.07220549124959359,-0.8247746444742493,-0.6648442239143202,-0.7302694776363465,-0.7194343297000269,-1.2277687359778797,Boost All,3
2025-01-04 20:00:00,-0.9923021940218403,-1.7373695622930747,-0.2571701684646647,-0.07379262117714491,-0.9502175640086171,-1.0028571426531954,0.1339886869280053,-1.5449489386193953,-1.2218809157594746,Eco Mode,4
2025-01-04 21:00:00,1.797438937022957,2.706940880962288,2.9352352066534935,-1.6499103452537878,1.433197907144369,1.7747858266701788,-1.6586678000943937,1.7571094970580776,1.4335260027412544,Increase Chiller,0
2025-01-04 22:00:00,1.1395153010679726,1.9317764406936389,0.5591136680452233,-0.538603275278387,1.1823120680756334,1.2654219664454502,-0.24301321451616814,0.9315948881387093,-0.4388008267115877,Increase Chiller,0
2025-01-04 23:00:00,1.797438937022957,2.200235258357439,2.321122380796246,-2.090333946768031,1.1823120680756334,1.6413811163912322,-2.1377060803825407,0.10608027921934092,2.175391350260305,Maintain,2
2025-01-05 00:00:00,-0.9063350894200582,-1.4014340353013979,-0.22069695657941504,-0.5017941690914057,-1.3265463226117198,-1.2443203264254232,-0.3637353608910851,-1.1321916341597114,-0.5035668491140446,Eco Mode,4
2025-01-05 01:00:00,1.2178637421893408,1.0051369821504497,0.38311823115193333,0.3854213517802537,0.8687047692397146,0.8276736646344497,0.22940035145560428,0.9315948881387093,-0.7155283769766304,Increase Chiller,0
2025-01-05 02:00:00,0.08231146403901328,0.4586006121303006,0.4401130033093834,0.003931505455169652,-0.1348385870352271,-0.2152358843049079,0.4122328794154414,0.10608027921934092,-1.3573007807827933,Increase Chiller,0
2025-01-05 03:00:00,-0.16224578633302794,-0.22293263682195869,-0.36452832203449353,-0.9766503625551286,-0.5111673456383298,-0.2869071515200667,-1.053465415593898,-1.1321916341597114,0.29717670058905776,Increase Chiller,0
2025-01-05 04:00:00,-0.17438509209701014,0.02993122767027741,0.16378708003793202,1.228635242215298,0.49237601063661124,0.33827802808406987,0.7999797300864927,0.9315948881387093,0.703436295659014,Maintain,2
2025-01-05 05:00:00,-0.9655622934458898,-0.6173454013376131,-0.1755862397523641,-0.8604876166611585,-1.1383819433101687,-1.011693893984669,-0.8324079244779271,-1.5449489386193953,0.10287863338168732,Boost All,3
2025-01-05 06:00:00,-0.09648336196697604,-0.012687502836295859,0.508942900025661,-1.4866859751851735,-0.0721171272680432,0.3524537971785374,-2.090135176252193,0.9315948881387093,1.1567984524762114,Boost All,3
2025-01-05 07:00:00,0.9351353933104405,0.7422823055567414,0.5110566411911996,1.0924844962451332,1.495919366911553,1.3902568593835136,0.5609904361658152,1.7571094970580776,0.47381130714121256,Eco Mode,4
2025-01-05 08:00:00,-1.1584500801895476,-1.2664371840303432,-1.409688963605383,-1.1241924431415868,-1.1383819433101687,-1.002678749213942,-0.743630718014713,-1.5449489386193953,0.5444651497620746,Increase Chiller,0
2025-01-05 09:00:00,1.0047034615132202,0.8050310458285111,1.4386329857046896,1.2278371005588513,1.0568691485412662,0.798847673936332,1.284742847911345,1.3443521925983932,0.703436295659014,Eco Mode,4
2025-01-05 10:00:00,-2.2145317743689796,-2.0080214062378396,-0.20425644504961116,3.1347240180036122,-1.828318000749191,-2.3033855309540914,2.1329701256833804,-1.1321916341597114,3.9181861349082343,Reduce AHU,1
2025-01-05 11:00:00,-0.6548490520399161,-0.7933129343941175,0.6103712669069191,-1.3712117471365777,-0.5111673456383298,-0.41634268049756973,-0.48856405597607777,-0.7194343297000269,0.9625003852688412,Boost All,3
2025-01-05 12:00:00,-0.12336775410614045,-0.571932043833041,-1.2359200872238592,0.3216579658098026,-0.5111673456383298,-0.6018935623556769,0.4801791442635345,-0.7194343297000269,-0.8215091409079234,Increase Chiller,0
2025-01-05 13:00:00,-0.4392612124177376,-0.5890400338932141,-0.2703579830711449,-0.7035186607025299,-0.5738888054055137,-0.39784792186583695,-0.7811898325641292,-0.7194343297000269,-0.16207327644654518,Eco Mode,4
2025-01-05 14:00:00,0.6156000221264849,0.796336278814152,0.28843938866674323,0.2665227472396119,0.3669330911022434,0.4440336135987695,-0.42664975137936306,0.10608027921934092,-0.915714264402406,Increase Chiller,0
2025-01-05 15:00:00,0.23611348598332435,0.802771355188087,0.6567514471100233,-1.8961964219187375,-0.4484458858711466,-0.09442153364999294,-1.6277499901318995,0.10608027921934092,1.8456734180296162,Increase Chiller,0
2025-01-05 16:00:00,1.797438937022957,2.1090991796900402,1.3477059239305447,1.3365378673921093,1.9349695852818403,1.7080633175505502,1.176282371462089,1.3443521925983932,0.8859587224295742,Eco Mode,4
2025-01-05 17:00:00,0.3828242915352844,0.04431114391057549,0.5119910003125162,0.6920413681731817,0.49237601063661124,0.5062387706563555,0.075444698025593,0.5188375836790254,-0.19740019775697606,Increase Chiller,0
2025-01-05 18:00:00,0.16938698013663236,-0.6605529940911185,-2.1937994134990104,0.5930071926601996,0.49237601063661124,0.29995700834973843,1.0783850385424827,-0.7194343297000269,-0.3681469840907258,Eco Mode,4
2025-01-05 19:00:00,-0.40851052567506835,0.643819043659155,0.4538332430772556,0.758620080051047,0.0533257922663246,-0.10505457140891206,0.6583261422021588,0.10608027921934092,-0.08553161360727785,Boost All,3
2025-01-05 20:00:00,-0.8865120081400154,-0.9798568535260039,-0.5883672161057978,0.03797010883864419,-0.5738888054055137,-0.7129499591447708,0.5114700312031925,-0.30667702524034296,-1.304310398817147,Eco Mode,4
2025-01-05 21:00:00,0.9351370077778218,0.8266793512080208,-0.15221842613963413,0.5061560667985913,1.370476447377185,1.205476244956818,0.799863994194377,1.7571094970580776,-0.5153424895508549,Eco Mode,4
2025-01-05 22:00:00,0.9121593051313135,0.07604877354017175,0.03670220703786654,-0.7195657811019134,1.0568691485412662,1.2575993746504694,-0.8895463845986099,-0.30667702524034296,-0.13263417535451918,Boost All,3
2025-01-05 23:00:00,-1.2827659672682412,-1.3298652178009445,-1.2145896713429556,1.1712281411953944,-0.5111673456383298,-0.8462240426116582,1.75818613685546,-0.30667702524034296,0.6092311721645314,Increase Chiller,0
2025-01-06 00:00:00,0.9200002355642052,0.3951496433564073,0.8406648306138549,0.24423466565408555,0.8687047692397146,0.7641346416671383,0.699009038876383,-0.30667702524034296,-0.9569290059312421,Boost All,3
2025-01-06 01:00:00,0.36281361722043115,0.025623060462767792,-0.58371045167908,-0.0760722016504735,-0.0721171272680432,-0.1437751996565666,0.34430685299426106,-0.7194343297000269,-1.2218809157594746,Boost All,3
2025-01-06 02:00:00,0.13508485893644714,-0.06664168936372092,-0.5152733809490385,1.503917561595967,0.617818930170979,0.4176097359776236,1.020022923232971,0.5188375836790254,1.168574092913022,Reduce AHU,1
2025-01-06 03:00:00,-1.6419756482071723,-1.6794129897956884,-0.5134524777256135,0.4910014403039975,-1.5774321616804554,-1.6000226322290723,0.06082459780746943,-1.5449489386193953,-0.5388937704244756,Increase Chiller,0
2025-01-06 04:00:00,-1.2078760855569062,-1.3722093107847426,-2.2634644351306212,-0.9004983079435758,-1.5147107019132715,-1.3440357072758584,-1.0062773366746327,-1.1321916341597114,0.16764465578414403,Increase Chiller,0
2025-01-06 05:00:00,-1.3076209444179956,-1.3165063779007133,-1.404999048521567,1.0806218068921383,-0.5738888054055137,-0.8591393946807248,1.4019341950507784,-1.1321916341597114,0.4561478464859972,Boost All,3
2025-01-06 06:00:00,0.8332085254489031,0.9247742082625512,1.0180325736202374,-0.5441323019197246,0.49237601063661124,0.6856436063009803,-0.7698609499609175,-0.30667702524034296,-0.43291300649318254,Maintain,2
2025-01-06 07:00:00,-0.2938709821577691,-0.1931714603333467,-0.6611870444506003,-0.1265455820789278,-0.8247746444742493,-0.6810684767681634,-0.6742900757957235,-1.1321916341597114,-1.1335636124833972,Boost All,3
